filing|tech_field|variable|patents|mean|std_dev|kurtosis|skewness|min|p1|p10|p25|p50|p75|p90|p99|max
2010|1|"originality"|8988|.6859682|.2121015|4.973998|-1.443161|0|0|.4058642|.5991021|.7435063|.8401183|.890625|.9409722|.9782215
2010|2|"originality"|3990|.6882027|.2105469|5.379095|-1.595606|0|0|.40625|.6133333|.7503462|.8333333|.88|.9340278|.9741565
2010|3|"originality"|3473|.7136327|.1913569|7.092164|-1.911482|0|0|.48|.65625|.7733333|.84|.8824142|.9312|.9767906
2010|4|"originality"|8126|.7178397|.2078941|7.10392|-2.012278|0|0|.48|.6666667|.78125|.8515625|.8888889|.9307479|.9758756
2010|5|"originality"|970|.6586589|.2143476|4.983681|-1.471033|0|0|.375|.57|.71875|.8125|.8698061|.9155767|.9604331
2010|6|"originality"|7331|.6680031|.2265441|4.914711|-1.513414|0|0|.375|.58|.7377778|.8279773|.8760331|.9300567|.9698958
2010|7|"originality"|1158|.751017|.1794117|9.281585|-2.264347|0|0|.5185185|.6944444|.8|.8652344|.9030612|.9413266|.9621928
2010|8|"originality"|3426|.6589476|.2115182|4.328199|-1.229094|0|0|.375|.5561224|.7119119|.8163266|.8753462|.9393778|.973434
2010|9|"originality"|3076|.66466|.2410594|3.956385|-1.271625|0|0|.3140496|.5578231|.7424411|.8429752|.8956916|.9519891|.9787375
2010|10|"originality"|5826|.6839872|.2169394|5.196614|-1.543473|0|0|.40625|.6077098|.75|.8365651|.8861454|.9363474|.9738169
2010|11|"originality"|1055|.7259883|.2259235|6.35253|-1.894098|0|0|.4444444|.6666667|.7959183|.875|.9178365|.9513032|.9726614
2010|12|"originality"|1695|.7451483|.1868798|7.95728|-2.070368|0|0|.5|.6875|.8|.8671875|.9024943|.9420528|.9583333
2010|13|"originality"|8952|.6088184|.2526906|2.87227|-.8770164|0|0|.21875|.4609375|.6745562|.8096886|.8773549|.9377174|.979016
2010|14|"originality"|4083|.8029888|.1572306|11.16234|-2.45961|0|0|.6162571|.7617065|.8494687|.9024943|.9325706|.960322|.9730057
2010|15|"originality"|3702|.7878268|.1875832|10.54011|-2.606891|0|0|.6035503|.7603306|.8446222|.8988643|.9272212|.9555472|.9735027
2010|16|"originality"|5945|.8191374|.1359748|15.1069|-2.852346|0|.1975309|.6666667|.7777778|.8550296|.905|.9316433|.957782|.9798022
2010|17|"originality"|3064|.8372579|.1287074|13.37508|-2.659051|0|.3350694|.6863905|.8|.8767769|.9179688|.94065|.964761|.9857392
2010|18|"originality"|1131|.7467948|.1978394|6.990005|-1.974124|0|0|.4972299|.6929013|.8163266|.8729339|.9077996|.9433059|.9598214
2010|19|"originality"|3434|.8240325|.1474405|11.36184|-2.486397|0|.244898|.644313|.7850099|.8728753|.915879|.9414799|.9644446|.9779629
2010|20|"originality"|2403|.7371047|.1940694|6.673072|-1.795115|0|0|.5|.6666667|.7911111|.8739612|.9131169|.9553324|.9720038
2010|21|"originality"|2037|.8033342|.150613|10.71683|-2.354542|0|.18|.625|.7504931|.8476454|.9017857|.9303704|.958639|.9813992
2010|22|"originality"|147|.7928246|.1861844|10.27279|-2.540056|0|0|.6|.76|.8460208|.9027778|.9413266|.9614222|.9652399
2010|23|"originality"|3032|.7700399|.1819636|8.83591|-2.245376|0|0|.56|.7222222|.8257439|.8847358|.9171076|.9536862|.9758301
2010|24|"originality"|1684|.696752|.1881521|5.940051|-1.545742|0|0|.4576|.6143861|.7407407|.8292988|.8825|.9367284|.9624547
2010|25|"originality"|3618|.6938011|.2112031|5.373688|-1.584702|0|0|.40625|.615917|.7590027|.84|.8884688|.9408327|.9712803
2010|26|"originality"|3155|.6838741|.2264303|4.749461|-1.491073|0|0|.3673469|.6097655|.755102|.84375|.8888889|.9410151|.9619341
2010|27|"originality"|4614|.7262242|.1822312|6.940626|-1.816392|0|0|.4938272|.6639232|.7777778|.85|.8926224|.9393579|.9653061
2010|28|"originality"|1966|.7072863|.2424694|4.656898|-1.525081|0|0|.3356009|.625|.7931439|.8757396|.9192708|.957476|.9737954
2010|29|"originality"|3663|.6840432|.2433413|4.302257|-1.372605|0|0|.3265306|.58|.7603306|.8622222|.9115732|.956095|.9786068
2010|30|"originality"|2550|.7270613|.1945458|6.589093|-1.83718|0|0|.46|.6666667|.7845405|.8581315|.8978685|.9386056|.9659837
2010|31|"originality"|4065|.6760944|.2099414|4.935567|-1.452378|0|0|.3827161|.592|.7368421|.8258362|.877551|.9320987|.9593388
2010|32|"originality"|5899|.6526777|.253636|3.756128|-1.262304|0|0|.244898|.5413223|.7372401|.8402367|.8902038|.9377162|.9716067
2010|33|"originality"|2509|.568822|.2781147|2.639374|-.8796919|0|0|0|.42|.6530612|.7847222|.8576389|.9237833|.9604973
2010|34|"originality"|2706|.6554919|.2370613|4.138135|-1.290538|0|0|.32|.56|.7218935|.8271605|.887574|.9448202|.9669444
2010|35|"originality"|4153|.6224295|.2470336|3.629207|-1.171514|0|0|.244898|.5|.6942149|.8055556|.8650519|.9296875|.9705946
2011|1|"originality"|10072|.689777|.2082918|5.058871|-1.443484|0|0|.4166667|.6|.7469136|.8424748|.892562|.9380165|.9693028
2011|2|"originality"|3796|.6857008|.2128677|5.083558|-1.519861|0|0|.3936|.6111111|.75|.8349599|.8844953|.9333943|.9748316
2011|3|"originality"|3251|.7255221|.1835703|7.434719|-1.929804|0|0|.5|.6666667|.7777778|.84375|.8888889|.9342403|.9597506
2011|4|"originality"|8573|.710724|.2123842|6.616769|-1.91851|0|0|.446281|.65625|.7777778|.8512111|.8888889|.9292929|.9742172
2011|5|"originality"|861|.6544452|.2288693|4.659626|-1.459199|0|0|.3703704|.56|.7277051|.8194444|.86|.9184|.9560047
2011|6|"originality"|7977|.6581538|.231208|4.533578|-1.410088|0|0|.345679|.56|.7256944|.8239796|.8760331|.9300567|.9750007
2011|7|"originality"|1308|.7364939|.2044352|7.943086|-2.18791|0|0|.5|.7|.7958478|.8639053|.9030471|.9378698|.9605142
2011|8|"originality"|3114|.6414999|.2193232|4.014983|-1.16265|0|0|.3232323|.53125|.6946159|.8047338|.8662131|.9357278|.9799833
2011|9|"originality"|3100|.6567984|.2489829|3.732744|-1.210926|0|0|.2777778|.54|.7361111|.84375|.8990635|.9554381|.976213
2011|10|"originality"|6095|.6948234|.2104184|5.587114|-1.623486|0|0|.4297521|.6172839|.7573965|.84|.8888889|.9366695|.9687084
2011|11|"originality"|1105|.7385479|.2116849|6.723753|-1.911094|0|0|.4489796|.68|.8027682|.880935|.9197531|.9536352|.977445
2011|12|"originality"|1644|.7437378|.1893763|7.862101|-2.047485|0|0|.5|.6875|.7965856|.8701852|.9074074|.9433107|.9838433
2011|13|"originality"|9132|.6123409|.2485503|3.019646|-.921578|0|0|.21875|.4733728|.6798648|.808642|.8753462|.938856|.9773597
2011|14|"originality"|3756|.810993|.1461057|11.44963|-2.418483|0|.2381853|.6359184|.7662716|.8559936|.9066637|.9325049|.9625719|.973514
2011|15|"originality"|3507|.7928762|.1756754|11.31221|-2.649418|0|0|.6122449|.76|.8457987|.899654|.9250892|.9567348|.9772305
2011|16|"originality"|5792|.8212996|.1286854|13.67868|-2.598005|0|.32|.6673241|.7789459|.8579882|.9052902|.9306442|.9572695|.970945
2011|17|"originality"|2991|.8394261|.1233396|14.43071|-2.771986|0|.3571429|.7040357|.8065844|.872449|.9167859|.9404415|.9649233|.9782119
2011|18|"originality"|1170|.7438541|.1963621|6.942783|-1.91818|0|0|.4944136|.6805556|.8098029|.8752834|.9100781|.9520412|.9704108
2011|19|"originality"|3377|.8300987|.1368438|11.98032|-2.518943|0|.32|.6666667|.7901235|.8737887|.9175|.9419454|.9647584|.984192
2011|20|"originality"|2448|.746943|.1832403|7.397779|-1.899192|0|0|.5300162|.6757279|.7979993|.8719366|.9142857|.9488704|.9675926
2011|21|"originality"|2050|.7926702|.1678814|9.876287|-2.33218|0|0|.5946635|.744898|.8439915|.899654|.9311509|.9618343|.9754
2011|22|"originality"|172|.7869759|.1888919|11.13811|-2.666158|0|0|.625|.75|.8414876|.9013576|.9320987|.9747199|.9793928
2011|23|"originality"|3192|.7599056|.1870388|8.14955|-2.13201|0|0|.537037|.7094661|.8199446|.8788927|.9159184|.9505956|.980997
2011|24|"originality"|1857|.6835172|.1977176|5.618658|-1.551435|0|0|.4444444|.6089965|.7346939|.8230453|.8765432|.9307379|.9591837
2011|25|"originality"|3743|.693293|.2114467|5.184338|-1.522235|0|0|.40625|.6111111|.7573965|.8429752|.8916324|.9404675|.967128
2011|26|"originality"|3256|.6879357|.2238107|5.131155|-1.585179|0|0|.375|.6122449|.7578125|.84375|.89|.9340278|.9623702
2011|27|"originality"|5074|.7298282|.1850553|6.910529|-1.839376|0|0|.4938272|.6666667|.78125|.8562963|.8960302|.9408284|.9638422
2011|28|"originality"|2174|.7033399|.2400325|4.574294|-1.485852|0|0|.35|.6133333|.7911111|.8729085|.9158249|.957265|.9709201
2011|29|"originality"|3804|.6954381|.2379062|4.484356|-1.426109|0|0|.34|.6061881|.7755102|.8680349|.915|.9567111|.9776927
2011|30|"originality"|2477|.7165127|.2071563|5.969616|-1.729043|0|0|.4444444|.6465029|.78|.8595041|.8994646|.9409722|.9601665
2011|31|"originality"|3949|.6848456|.2118633|5.281089|-1.560912|0|0|.3905326|.6111111|.75|.835|.88|.9335938|.9691043
2011|32|"originality"|6648|.6439368|.2639917|3.516388|-1.222512|0|0|.1975309|.5289256|.74|.8402367|.8896|.9335281|.9683818
2011|33|"originality"|2646|.5673363|.2755813|2.685889|-.8709163|0|0|0|.4444444|.6419753|.78125|.8571429|.9266667|.9695291
2011|34|"originality"|2697|.6551269|.2431116|3.960773|-1.257609|0|0|.2777778|.56|.7244898|.8355556|.8960302|.9425|.9728798
2011|35|"originality"|4213|.6374367|.238816|4.053915|-1.295658|0|0|.2777778|.5277778|.7128028|.8093278|.8671875|.9297052|.9705555
2012|1|"originality"|10441|.6838326|.2160613|4.871736|-1.441177|0|0|.3808|.5950413|.7466667|.8395061|.8923611|.9393718|.9746372
2012|2|"originality"|3662|.6743788|.2254317|4.706505|-1.456576|0|0|.375|.5833333|.7450762|.8359375|.8843538|.9315069|.9682399
2012|3|"originality"|3116|.7179359|.190835|7.269536|-1.939435|0|0|.4921875|.661157|.7755102|.84375|.8877551|.9325486|.9648089
2012|4|"originality"|9439|.7166801|.2097537|7.041087|-2.014578|0|0|.48|.6666667|.78125|.8515625|.8888889|.9296516|.9780801
2012|5|"originality"|988|.6428176|.2347025|4.554777|-1.434035|0|0|.328125|.56|.7144836|.8125|.865|.9183673|.9398148
2012|6|"originality"|8091|.6549158|.2351107|4.426725|-1.396441|0|0|.328125|.56|.7222222|.8264463|.8760331|.9290658|.9751862
2012|7|"originality"|1481|.7386763|.1982351|8.16078|-2.164561|0|0|.5|.6875|.8|.8639053|.9053255|.9448491|.9656712
2012|8|"originality"|2925|.6486546|.2134869|4.122466|-1.156752|0|0|.3571429|.54|.7|.8090278|.8735102|.933518|.9716082
2012|9|"originality"|2990|.6431537|.2491331|3.537416|-1.138892|0|0|.2699862|.5|.7219161|.8311111|.8888889|.9453896|.975899
2012|10|"originality"|6382|.6961873|.2127033|5.51665|-1.613032|0|0|.4297521|.62|.7593874|.8448|.8914286|.9379883|.9723679
2012|11|"originality"|1057|.7278742|.2273345|5.79798|-1.759637|0|0|.4444444|.640999|.8112493|.8803711|.9183673|.9540292|.9722649
2012|12|"originality"|1772|.7489931|.1940918|8.261908|-2.172816|0|0|.5|.6938776|.8105142|.875|.9080933|.94875|.9711539
2012|13|"originality"|9189|.6083232|.2529627|2.904277|-.8885294|0|0|.2130177|.4591837|.677686|.8079585|.8765432|.9410151|.9715599
2012|14|"originality"|3658|.8056564|.1514387|10.49633|-2.329378|0|.1821875|.625|.76|.8563488|.9034994|.9309695|.9614198|.9737471
2012|15|"originality"|3555|.7985085|.1643376|12.51167|-2.754368|0|0|.625|.7604167|.8477508|.8970851|.9235503|.9526958|.96875
2012|16|"originality"|5320|.8198118|.1341848|15.53465|-2.898717|0|.2381853|.6755555|.78|.8565862|.9038154|.9301053|.9553137|.9746887
2012|17|"originality"|3183|.8411382|.1222515|13.11358|-2.604386|0|.375|.7027935|.808642|.8780644|.9183673|.9403122|.9640346|.9766925
2012|18|"originality"|1147|.7482464|.1861613|7.366316|-1.943866|0|0|.5|.6880907|.8035371|.875|.9090909|.9496889|.9707761
2012|19|"originality"|3404|.8254635|.1463158|12.00312|-2.553066|0|.21875|.6530612|.7867036|.8732639|.9183673|.941358|.9658144|.9784065
2012|20|"originality"|2498|.7418111|.1831285|7.187671|-1.826827|0|0|.5|.6666667|.7901235|.8702422|.9130579|.9499541|.972957
2012|21|"originality"|2085|.7976727|.1632844|10.69223|-2.471596|0|0|.625|.7569204|.84375|.9001736|.9309176|.96|.9707162
2012|22|"originality"|169|.7944596|.1521243|11.13175|-2.430911|0|0|.625|.7573965|.84|.8815576|.9282544|.9609646|.9694675
2012|23|"originality"|3199|.7746634|.170862|9.456148|-2.302829|0|0|.5798817|.731302|.8244445|.880333|.9166464|.9551511|.97404
2012|24|"originality"|1786|.6931927|.1889871|5.164682|-1.372106|0|0|.4444444|.6111111|.7394124|.8271605|.8832|.9414063|.9751229
2012|25|"originality"|3694|.6899947|.2187251|4.990657|-1.502468|0|0|.3905326|.6111111|.7573965|.8466667|.8927336|.9422936|.9761469
2012|26|"originality"|3089|.6811197|.2297108|4.824599|-1.517091|0|0|.3703704|.6|.7530864|.8422496|.8891777|.9387755|.9605921
2012|27|"originality"|4876|.727123|.18645|6.919381|-1.824478|0|0|.4970414|.6574268|.78|.8571429|.8979592|.9383111|.9581619
2012|28|"originality"|2116|.7033017|.2420445|4.592032|-1.492005|0|0|.34|.6122449|.7911111|.8706841|.9216246|.9591264|.9782
2012|29|"originality"|3922|.7038078|.2297338|4.757998|-1.489151|0|0|.375|.6122449|.7782321|.8684211|.9134948|.9512472|.9740484
2012|30|"originality"|2401|.7354599|.196225|7.315448|-2.000608|0|0|.5|.6805556|.7933334|.8611111|.9028488|.94125|.9805917
2012|31|"originality"|4184|.6775889|.2133853|5.07185|-1.492622|0|0|.4027778|.5925926|.7407407|.828125|.88|.9325|.9626825
2012|32|"originality"|6642|.6540077|.2579951|3.70624|-1.280088|0|0|.24|.55|.7455621|.8429752|.8912|.9369798|.9648491
2012|33|"originality"|2554|.5807425|.2675122|2.805759|-.8793561|0|0|.1156|.4410431|.6483185|.7906477|.8650519|.9305803|.9708723
2012|34|"originality"|2662|.6651289|.2342673|4.301159|-1.335609|0|0|.32|.5625|.7346939|.8355556|.890625|.9433594|.9773777
2012|35|"originality"|4284|.6438739|.2376878|4.215751|-1.342629|0|0|.32|.54|.7190083|.8148148|.8719008|.9273356|.9594173
2013|1|"originality"|9695|.6847832|.2123959|5.05589|-1.464974|0|0|.40625|.5976331|.7407407|.8395061|.89|.9393718|.9707515
2013|2|"originality"|3356|.6714776|.223299|4.986457|-1.521924|0|0|.375|.59375|.7361111|.8270971|.88|.9307479|.9555663
2013|3|"originality"|3176|.7162722|.1909234|7.345874|-1.942467|0|0|.4958678|.6576086|.7745968|.8402367|.8877551|.9342403|.9755961
2013|4|"originality"|9695|.7151733|.2095855|6.829489|-1.958058|0|0|.446281|.6666667|.78125|.8515625|.8888889|.9300567|.9753423
2013|5|"originality"|786|.6426397|.2392584|4.284216|-1.363145|0|0|.32|.53125|.7160494|.8165681|.8715278|.9266529|.9469388
2013|6|"originality"|8524|.643269|.242721|4.135286|-1.333928|0|0|.3099174|.5207717|.72|.8177778|.875|.9274564|.963648
2013|7|"originality"|1509|.7309359|.1973879|7.75736|-2.06585|0|0|.5|.6666667|.7889273|.86|.8994083|.9376181|.9616008
2013|8|"originality"|2627|.6543214|.2124646|4.267823|-1.218137|0|0|.3742911|.5469388|.7070707|.8128|.8748853|.9354981|.9646819
2013|9|"originality"|2921|.6354263|.2546921|3.514135|-1.159245|0|0|.2304688|.5|.7160494|.8264463|.8847234|.9422222|.9777049
2013|10|"originality"|6231|.6887921|.2186041|5.306926|-1.581157|0|0|.4081633|.6111111|.7530864|.8429752|.8897959|.9392592|.9634756
2013|11|"originality"|1024|.7088044|.238148|5.329772|-1.670791|0|0|.444|.6325762|.7839753|.875|.9140625|.9533642|.9732478
2013|12|"originality"|1907|.7361776|.1975347|7.421851|-1.996539|0|0|.5|.6666667|.796875|.8657845|.9027778|.9452662|.9647561
2013|13|"originality"|9251|.6107266|.2480851|3.031371|-.9318724|0|0|.2291667|.46875|.6790124|.8060942|.8713036|.9327846|.972474
2013|14|"originality"|3434|.7936339|.1577688|9.614845|-2.207235|0|0|.601177|.7407407|.8422537|.8977646|.9277939|.9584375|.9709357
2013|15|"originality"|3396|.7873982|.1787945|11.03044|-2.620615|0|0|.6111111|.75|.8429752|.8949902|.9225894|.9529743|.9723761
2013|16|"originality"|5412|.8091731|.1430841|13.98744|-2.757819|0|0|.6621315|.7645429|.8489313|.8994083|.9266389|.955636|.9755146
2013|17|"originality"|3101|.8238515|.1432838|12.83767|-2.646463|0|.1975309|.6592798|.7863248|.8686869|.9138889|.9382849|.9631307|.9749224
2013|18|"originality"|1070|.7428355|.1835857|7.020096|-1.864268|0|0|.5|.6712803|.8042386|.8677686|.9039232|.9388863|.9546486
2013|19|"originality"|3480|.8167737|.1475979|9.806347|-2.216904|0|.2744|.6298895|.7684975|.8641976|.9155661|.9412106|.9639889|.9844856
2013|20|"originality"|2517|.7439113|.1823851|7.221374|-1.834501|0|0|.5|.6666667|.7947846|.872428|.9115646|.9508722|.9684587
2013|21|"originality"|2030|.7973361|.1584388|9.927618|-2.295197|0|.0525931|.6096875|.75|.8469388|.9005102|.928908|.9571006|.9788481
2013|22|"originality"|124|.7679694|.2005025|9.28313|-2.369163|0|0|.56|.7011662|.8245131|.9009041|.9265667|.9562955|.9565217
2013|23|"originality"|3073|.7629694|.1824013|8.251921|-2.128619|0|0|.53125|.72|.819628|.8799872|.9153585|.9504|.9775926
2013|24|"originality"|1648|.6791534|.2020726|4.767683|-1.334736|0|0|.40625|.58|.7346309|.8238648|.8843538|.9362881|.9707064
2013|25|"originality"|3567|.6854405|.2150432|5.152526|-1.532172|0|0|.3884298|.6111111|.75|.8359184|.8867188|.9362881|.9754269
2013|26|"originality"|3059|.6691215|.2352519|4.424627|-1.433316|0|0|.32|.5816327|.745|.8359375|.8843538|.9330357|.9618909
2013|27|"originality"|5150|.7219644|.1884716|6.907609|-1.85281|0|0|.485|.65625|.7777778|.8476454|.8888889|.9364499|.9651163
2013|28|"originality"|1974|.7088435|.2419974|4.723063|-1.523665|0|0|.35|.6157025|.7928994|.8796335|.9236111|.9587674|.9748875
2013|29|"originality"|3961|.6822015|.2433865|4.251276|-1.369469|0|0|.32|.5714286|.76|.8609468|.9081632|.9541798|.9742934
2013|30|"originality"|2339|.7191392|.2098867|6.486859|-1.880376|0|0|.446281|.66|.7839506|.859375|.8979592|.9370756|.9696181
2013|31|"originality"|4165|.6616863|.2312108|4.378752|-1.376998|0|0|.3377778|.56|.7346939|.8277551|.8760331|.9375|.9584
2013|32|"originality"|6592|.646892|.2585668|3.664999|-1.252221|0|0|.244898|.53125|.7346939|.84|.887574|.9347826|.9593496
2013|33|"originality"|2365|.5798281|.2704415|2.825244|-.9239584|0|0|0|.4444444|.65625|.7901235|.8611111|.9288549|.9676988
2013|34|"originality"|2602|.6481435|.2492789|3.75967|-1.223173|0|0|.2777778|.5351474|.7227111|.8365651|.8898765|.9405116|.9645546
2013|35|"originality"|4128|.6346069|.2430157|3.983847|-1.289042|0|0|.2777778|.5205591|.715051|.8125|.8673469|.9259259|.9609467
1978|1|"patent_scope"|196|1.678571|.8965747|4.83877|1.402925|1|1|1|1|1|2|3|5|5
1978|2|"patent_scope"|42|2.285714|1.153694|3.044242|.7755826|1|1|1|1|2|3|4|5|5
1978|3|"patent_scope"|32|2|1.218142|2.510397|.870321|1|1|1|1|1.5|3|4|5|5
1978|4|"patent_scope"|9|2.555556|.5270463|1.05|-.2236068|2|2|2|2|3|3|3|3|3
1978|5|"patent_scope"|9|1.888889|.781736|1.853306|.1781658|1|1|1|1|2|2|3|3|3
1978|6|"patent_scope"|19|2.315789|.8852264|2.508688|.3323191|1|1|1|2|2|3|4|4|4
1978|8|"patent_scope"|108|1.824074|.9455128|4.088152|1.156048|1|1|1|1|2|2|3|5|5
1978|9|"patent_scope"|156|1.75641|.9796101|3.589752|1.163237|1|1|1|1|1|2|3|5|5
1978|10|"patent_scope"|96|2.270833|1.243756|6.234537|1.554725|1|1|1|1|2|3|4|7|7
1978|11|"patent_scope"|12|1.5|.6741999|2.76|.929516|1|1|1|1|1|2|2|3|3
1978|12|"patent_scope"|57|1.947368|1.025062|6.841169|1.711107|1|1|1|1|2|2|3|6|6
1978|13|"patent_scope"|115|1.826087|.9008852|5.769347|1.287858|1|1|1|1|2|2|3|4|6
1978|14|"patent_scope"|658|2.436641|1.190637|4.578515|.9256537|1|1|1|2|2|3|4|6|9
1978|15|"patent_scope"|52|2.865385|1.103094|3.247213|.4452986|1|1|2|2|3|3|4|6|6
1978|16|"patent_scope"|176|2.857955|1.094007|6.331615|.9136563|1|1|1|2|3|3|4|7|7
1978|17|"patent_scope"|420|2.311905|1.236035|4.265099|1.077153|1|1|1|1|2|3|4|6|7
1978|18|"patent_scope"|9|2.555556|1.589899|3.489977|.9815444|1|1|1|1|3|3|6|6|6
1978|19|"patent_scope"|164|2.213415|1.400111|9.194303|1.983867|1|1|1|1|2|3|4|9|9
1978|20|"patent_scope"|120|2.216667|1.070485|2.299027|.4687459|1|1|1|1|2|3|4|5|5
1978|21|"patent_scope"|49|2.346939|1.34708|2.772684|.7947691|1|1|1|1|2|3|4|6|6
1978|23|"patent_scope"|121|2.198347|1.045784|9.283896|1.616643|1|1|1|2|2|3|3|4|8
1978|24|"patent_scope"|54|2.222222|1.283666|3.381446|1.037107|1|1|1|1|2|3|4|6|6
1978|25|"patent_scope"|190|1.626316|.8497383|11.55361|2.19531|1|1|1|1|1|2|3|5|7
1978|26|"patent_scope"|114|1.780702|1.045503|9.173696|2.080293|1|1|1|1|2|2|3|6|7
1978|27|"patent_scope"|70|1.885714|1.222291|4.856463|1.562366|1|1|1|1|1|2|3.5|6|6
1978|28|"patent_scope"|92|2.434783|1.188815|2.841043|.6884711|1|1|1|2|2|3|4|6|6
1978|29|"patent_scope"|155|2.270968|1.526007|7.522702|1.835777|1|1|1|1|2|3|4|9|9
1978|30|"patent_scope"|102|2.156863|1.114665|2.525093|.6361862|1|1|1|1|2|3|4|5|5
1978|31|"patent_scope"|149|1.758389|.8749595|4.733218|1.277577|1|1|1|1|2|2|3|5|5
1978|32|"patent_scope"|135|1.814815|1.228913|24.90444|3.649656|1|1|1|1|2|2|3|5|11
1978|33|"patent_scope"|50|1.42|.6417451|3.367372|1.237791|1|1|1|1|1|2|2|3|3
1978|34|"patent_scope"|31|1.806452|.8334408|2.770845|.721356|1|1|1|1|2|2|3|4|4
1978|35|"patent_scope"|140|1.721429|.8901367|7.984037|1.863831|1|1|1|1|2|2|3|5|6
1979|1|"patent_scope"|671|1.703428|.9572833|5.16304|1.499657|1|1|1|1|1|2|3|5|6
1979|2|"patent_scope"|292|1.746575|.9547252|4.655039|1.330727|1|1|1|1|1|2|3|5|6
1979|3|"patent_scope"|183|1.797814|.9876132|4.260677|1.305121|1|1|1|1|2|2|3|5|5
1979|4|"patent_scope"|66|1.681818|.9947414|3.937924|1.331172|1|1|1|1|1|2|3|5|5
